Load,Transportadora,Origem_Cidade,Destino_Cidade,Peso Bruto (kg),Cubagem,Data de Coleta,Data de Entrega,Prazo Contratado (dias),Prazo Realizado,Status Transporte,Tipo_Veiculo,Tipo_Transporte, Valor do Frete ,Valor do Frete (MT)
201859,QuickMove,Maputo,Mandimba,8739,8.54,2/20/2023,2/22/2023,3,2,Dentro do Prazo,Truck,Convencional,4.0224,2243.83
758140,QuickMove,Maputo,Ressano Garcia,7026,45.87,7/21/2022,7/24/2022,1,3,Atraso,Truck,Convencional,4.126,2579.95
218882,Cargas Maputo,Moamba,Chokw�,7583,50.92,4/12/2023,4/19/2023,7,7,Dentro do Prazo,Truck,Convencional,4.5312,2369.44
124892,Cargas Maputo,Moamba,Marracuene,3934,45.08,4/6/2022,4/19/2022,7,13,Atraso,Truck,Convencional,4.383,2513.26
425621,QuickMove,Maputo,Mandimba,15924,67.9,12/23/2022,12/25/2022,3,2,Dentro do Prazo,Carreta,Convencional,6.013,2214.22
872024,QuickMove,Maputo,Macomia,701,22.42,6/14/2022,6/15/2022,1,1,Dentro do Prazo,VUC,Convencional,87800.0,105360.0
229803,Cargas Maputo,Moamba,Nampula,1886,5.4,2/22/2022,2/22/2022,3,0,Dentro do Prazo,Truck,Convencional,4.914,2131.9
210834,QuickMove,Maputo,Cuamba,8260,51.58,1/29/2023,1/31/2023,3,2,Dentro do Prazo,Truck,Convencional,4.2528,2459.1
686926,TransLift,Matola,Inhambane,11291,21.28,11/17/2022,11/18/2022,13,1,Dentro do Prazo,Truck,Convencional,4.458,2278.35
104675,Cargas Maputo,Moamba,Ressano Garcia,3973,58.37,9/4/2022,9/13/2022,4,9,Atraso,Carreta,Convencional,6.845,2317.21
475996,QuickMove,Maputo,Quelimane,19226,25.14,10/3/2022,10/8/2022,2,5,Atraso,Carreta,Convencional,5.723,2218.87
390676,QuickMove,Maputo,Maxixe,1400,25.4,4/8/2022,4/8/2022,3,0,Dentro do Prazo,VUC,Convencional,57000.0,68400.0
803361,QuickMove,Maputo,B�zi,2536,10.79,11/23/2022,11/25/2022,2,2,Dentro do Prazo,Truck,Convencional,3.783,2413.54
359453,QuickMove,Maputo,Nametil,2832,43.06,8/12/2022,8/14/2022,2,2,Dentro do Prazo,Carreta,Convencional,5.845,2379.01
133478,QuickMove,Maputo,Maxixe,5560,6.46,7/6/2022,7/10/2022,3,4,Atraso,Truck,Convencional,5.415,2403.5
882197,TransLift,Matola,Vilankulo,3881,30.59,6/25/2022,6/25/2022,12,0,Dentro do Prazo,Toco,Convencional,2.61,2564.13
348833,QuickMove,Maputo,Montepuez,1977,18.68,3/3/2023,3/4/2023,1,1,Dentro do Prazo,Truck,Convencional,4.2852,2155.14
986557,QuickMove,Maputo,Xai-Xai,17627,27.51,3/27/2023,3/29/2023,2,2,Dentro do Prazo,Carreta,Convencional,11.628,2055.95
589521,QuickMove,Maputo,Angoche,1247,43.73,1/14/2022,1/16/2022,1,2,Atraso,Truck,Convencional,4.816,2296.78
518514,QuickMove,Maputo,Gur��,6528,54.6,2/3/2022,2/4/2022,1,1,Dentro do Prazo,Truck,Convencional,3.949,2167.74
123349,Cargas Maputo,Moamba,Beira,7665,37.64,4/11/2023,4/21/2023,4,10,Atraso,Truck,Convencional,6.2688,2209.52
602071,TransLift,Matola,Cuamba,11215,7.09,6/4/2022,6/9/2022,6,5,Dentro do Prazo,Truck,Convencional,4.916,2586.9
500826,QuickMove,Maputo,Macia,15618,91.97,12/4/2022,12/10/2022,2,6,Atraso,Carreta,Convencional,7.172,2439.61
623759,QuickMove,Maputo,Mandimba,6819,29.22,8/10/2023,8/12/2023,3,2,Dentro do Prazo,Truck,Convencional,4.776,2584.73
223080,QuickMove,Maputo,Mandimba,4038,32.78,1/12/2022,1/12/2022,3,0,Dentro do Prazo,Truck,Convencional,3.394,2135.07
307349,QuickMove,Maputo,Gur��,1799,17.24,7/7/2022,7/8/2022,1,1,Dentro do Prazo,VUC,Convencional,97000.0,116400.0
983799,QuickMove,Maputo,Lichinga,9494,3.51,4/8/2023,4/15/2023,3,7,Atraso,Carreta,Convencional,10.3584,2091.43
241190,QuickMove,Maputo,B�zi,6326,26.36,2/2/2022,2/2/2022,2,0,Dentro do Prazo,Truck,Convencional,3.614,2244.34
348733,TransLift,Matola,Nametil,6732,55.36,7/7/2022,7/23/2022,14,16,Atraso,Truck,Convencional,5.821,2402.99
253684,Cargas Maputo,Moamba,Beira,2947,8.78,8/19/2023,8/19/2023,4,0,Dentro do Prazo,Truck,Convencional,4.6464,2541.58
708605,QuickMove,Maputo,Gur��,7772,30.92,4/4/2023,4/6/2023,1,2,Atraso,Truck,Convencional,6.0756,2236.29
283350,QuickMove,Maputo,Quelimane,7863,7.36,11/25/2022,12/1/2022,2,6,Atraso,Truck,Convencional,3.299,2153.96
964721,QuickMove,Maputo,Mueda,3769,42.43,3/22/2022,3/23/2022,2,1,Dentro do Prazo,Truck,Convencional,5.506,2126.61
453934,QuickMove,Maputo,Dondo,3610,18.57,2/19/2023,2/24/2023,3,5,Atraso,Truck,Convencional,6.708,2114.05
879708,QuickMove,Maputo,Macia,6295,56.23,1/23/2022,1/24/2022,2,1,Dentro do Prazo,Truck,Convencional,3.361,2413.03
644610,QuickMove,Maputo,Beira,4455,9.04,10/1/2022,10/1/2022,3,0,Dentro do Prazo,Truck,Convencional,4.179,2133.01
852365,QuickMove,Maputo,Songo,356,17.03,6/16/2022,6/22/2022,1,6,Atraso,VUC,Convencional,91400.0,109680.0
904849,QuickMove,Maputo,Manica,11307,24.55,8/21/2023,8/27/2023,1,6,Atraso,Truck,Convencional,4.44,2137.33
437558,TransLift,Matola,Mandimba,23115,34.13,2/18/2023,3/4/2023,8,14,Atraso,Carreta,Convencional,7.8396,2529.41
530709,TransLift,Matola,Quelimane,688,24.78,11/19/2022,11/19/2022,9,0,Dentro do Prazo,VUC,Convencional,84400.0,101280.0
431461,TransLift,Matola,Maxixe,725,2.01,4/8/2022,4/22/2022,8,14,Atraso,VUC,Convencional,76500.0,91800.0
398996,QuickMove,Maputo,B�zi,1009,8.64,1/27/2023,1/29/2023,2,2,Dentro do Prazo,VUC,Convencional,66240.0,79488.0
243290,QuickMove,Maputo,Macia,5121,51.59,2/5/2022,2/6/2022,2,1,Dentro do Prazo,Truck,Convencional,5.768,2264.92
574655,TransLift,Matola,B�zi,9531,91.99,9/19/2022,9/24/2022,12,5,Dentro do Prazo,Carreta,Convencional,7.176,2453.61
932705,QuickMove,Maputo,Macomia,15641,31.22,1/13/2022,1/14/2022,1,1,Dentro do Prazo,Carreta,Convencional,9.557,2384.47
207193,Cargas Maputo,Moamba,Lichinga,7182,22.13,3/28/2022,3/28/2022,2,0,Dentro do Prazo,Truck,Convencional,4.087,2142.9
554313,TransLift,Matola,Maxixe,7030,54.58,8/6/2023,8/10/2023,8,4,Dentro do Prazo,Truck,Convencional,6.0468,2582.26
398364,QuickMove,Maputo,Cuamba,1299,17.47,6/25/2023,6/25/2023,3,0,Dentro do Prazo,Truck,Convencional,5.5968,2091.72
338215,TransLift,Matola,Mutarara,1334,14.06,7/20/2022,8/10/2022,14,21,Atraso,VUC,Convencional,54400.0,65280.0
165102,QuickMove,Maputo,Cuamba,8614,13.31,9/20/2022,9/23/2022,3,3,Dentro do Prazo,Truck,Convencional,3.12,2582.74
754949,QuickMove,Maputo,Marromeu,3012,41.77,7/14/2023,7/16/2023,2,2,Dentro do Prazo,Truck,Convencional,4.9008,2251.88
321296,Cargas Maputo,Moamba,Moc�mboa da Praia,9345,14.62,4/22/2022,4/25/2022,4,3,Dentro do Prazo,Truck,Convencional,3.926,2237.71
884005,QuickMove,Maputo,Moc�mboa da Praia,8981,2.23,2/17/2022,2/19/2022,3,2,Dentro do Prazo,Truck,Convencional,5.75,2571.9
564125,QuickMove,Maputo,Tete,6953,55.8,5/7/2022,5/7/2022,1,0,Dentro do Prazo,Truck,Convencional,5.245,2090.29
689687,TransLift,Matola,Chokw�,5499,50.88,9/20/2022,9/24/2022,7,4,Dentro do Prazo,Truck,Convencional,4.841,2566.81
599780,QuickMove,Maputo,Dondo,4900,40.71,6/5/2022,6/5/2022,3,0,Dentro do Prazo,Truck,Convencional,4.85,2540.82
346019,QuickMove,Maputo,Lichinga,6607,45.28,10/16/2022,10/18/2022,3,2,Dentro do Prazo,Truck,Convencional,5.096,2406.12
763525,Cargas Maputo,Moamba,Gur��,5485,80.93,6/2/2022,6/6/2022,7,4,Dentro do Prazo,Carreta,Convencional,9.471,2067.37
572391,Cargas Maputo,Moamba,Angoche,11475,9.27,6/14/2022,6/14/2022,3,0,Dentro do Prazo,Truck,Convencional,5.099,2047.12
799243,QuickMove,Maputo,Tete,2649,39.43,8/29/2022,8/29/2022,1,0,Dentro do Prazo,Truck,Convencional,3.65,2220.38
149200,QuickMove,Maputo,Montepuez,9722,26.5,8/17/2022,8/25/2022,1,8,Atraso,Truck,Convencional,3.705,2326.45
171766,TransLift,Matola,Inhambane,10766,33.1,1/20/2023,1/26/2023,13,6,Dentro do Prazo,Truck,Convencional,6.9864,2535.38
199356,QuickMove,Maputo,Mocuba,10921,13.91,12/3/2022,12/4/2022,1,1,Dentro do Prazo,Carreta,Convencional,6.711,2052.05
236099,QuickMove,Maputo,Marromeu,7068,87.7,12/18/2022,12/18/2022,2,0,Dentro do Prazo,Carreta,Convencional,9.905,2570.89
246541,QuickMove,Maputo,Massinga,867,15.72,7/16/2022,7/23/2022,1,7,Atraso,VUC,Convencional,81300.0,97560.0
589351,QuickMove,Maputo,Songo,11828,44.22,11/24/2022,11/27/2022,1,3,Atraso,Truck,Convencional,5.511,2473.61
347549,Cargas Maputo,Moamba,Nacala,2963,49.85,8/28/2022,9/1/2022,7,4,Dentro do Prazo,Truck,Convencional,3.388,2152.07
590154,QuickMove,Maputo,Vilankulo,10891,32.92,6/30/2022,7/9/2022,2,9,Atraso,Truck,Convencional,5.026,2124.03
446905,QuickMove,Maputo,Quelimane,7549,21.55,11/10/2022,11/12/2022,2,2,Dentro do Prazo,Truck,Convencional,5.915,2443.1
660093,QuickMove,Maputo,Lichinga,1435,17.64,6/20/2022,6/23/2022,3,3,Dentro do Prazo,VUC,Convencional,62000.0,74400.0
296456,Cargas Maputo,Moamba,Chokw�,9724,4.5,3/9/2022,3/13/2022,7,4,Dentro do Prazo,Truck,Convencional,4.367,2224.24
234334,QuickMove,Maputo,Montepuez,1920,3.54,3/10/2022,3/14/2022,1,4,Atraso,VUC,Convencional,66400.0,79680.0
409651,QuickMove,Maputo,Vilankulo,1073,21.0,1/8/2023,1/12/2023,2,4,Atraso,VUC,Convencional,69240.0,83088.0
312598,QuickMove,Maputo,Nacala,2082,36.32,8/27/2022,8/29/2022,1,2,Atraso,Truck,Convencional,4.892,2056.87
625772,TransLift,Matola,Moc�mboa da Praia,213,23.02,8/7/2023,8/12/2023,8,5,Dentro do Prazo,VUC,Convencional,1.134,2290.36
403865,QuickMove,Maputo,Pemba,7573,39.5,3/4/2022,3/6/2022,2,2,Dentro do Prazo,Truck,Convencional,5.634,2430.76
331764,QuickMove,Maputo,Tete,1755,28.28,7/6/2022,7/7/2022,1,1,Dentro do Prazo,Toco,Convencional,2.533,2118.04
140243,QuickMove,Maputo,Mutarara,7612,30.91,11/5/2022,11/12/2022,3,7,Atraso,Truck,Convencional,4.916,2366.9
620519,QuickMove,Maputo,Mandimba,7756,9.59,8/6/2023,8/7/2023,3,1,Dentro do Prazo,Truck,Convencional,5.6868,2242.82
690881,QuickMove,Maputo,Maxixe,1819,44.89,5/31/2023,6/2/2023,3,2,Dentro do Prazo,Truck,Convencional,3.6072,2504.33
724548,QuickMove,Maputo,Nametil,751,8.96,5/16/2023,5/16/2023,2,0,Dentro do Prazo,VUC,Convencional,80880.0,97056.0
903251,Cargas Maputo,Moamba,Angoche,8756,13.31,3/29/2022,3/29/2022,3,0,Dentro do Prazo,Truck,Convencional,4.387,2086.26
387712,QuickMove,Maputo,Maxixe,886,19.5,8/2/2022,8/3/2022,3,1,Dentro do Prazo,VUC,Convencional,51200.0,61440.0
595370,QuickMove,Maputo,Angoche,5598,32.16,2/6/2022,2/6/2022,1,0,Dentro do Prazo,Truck,Convencional,5.45,2345.54
980948,Cargas Maputo,Moamba,Nampula,1319,22.81,1/30/2022,2/2/2022,3,3,Dentro do Prazo,Truck,Convencional,4.249,2451.1
341333,QuickMove,Maputo,Mocuba,9736,6.52,6/1/2022,6/7/2022,1,6,Atraso,Truck,Convencional,3.772,2395.53
838149,QuickMove,Maputo,Nampula,9111,8.38,3/19/2023,3/22/2023,3,3,Dentro do Prazo,Truck,Convencional,7.0308,2208.44
424567,QuickMove,Maputo,Nacala,1763,8.59,1/17/2022,1/18/2022,1,1,Dentro do Prazo,Truck,Convencional,5.912,2056.09
673036,QuickMove,Maputo,Macia,4973,92.23,10/10/2022,10/12/2022,2,2,Dentro do Prazo,Carreta,Convencional,9.029,2555.83
456631,Cargas Maputo,Moamba,Inhambane,460,14.28,3/3/2022,3/13/2022,5,10,Atraso,VUC,Convencional,63400.0,76080.0
181182,QuickMove,Maputo,Massinga,4653,42.05,7/30/2023,7/30/2023,1,0,Dentro do Prazo,Truck,Convencional,3.6972,2443.44
552077,QuickMove,Maputo,Lichinga,608,5.96,6/2/2023,6/5/2023,3,3,Dentro do Prazo,VUC,Convencional,93480.0,112176.0
832154,QuickMove,Maputo,Chimoio,1732,7.91,5/31/2023,5/31/2023,2,0,Dentro do Prazo,VUC,Convencional,1.0224,2089.23
598740,TransLift,Matola,Dondo,5473,38.8,1/17/2022,1/26/2022,11,9,Dentro do Prazo,Truck,Convencional,4.343,2035.21
611687,QuickMove,Maputo,Nametil,20847,61.29,1/18/2022,1/20/2022,2,2,Dentro do Prazo,Carreta,Convencional,9.205,2456.05
688400,TransLift,Matola,Angoche,3687,34.4,8/31/2022,9/8/2022,12,8,Dentro do Prazo,Carreta,Convencional,6.219,2300.46
654067,QuickMove,Maputo,Quelimane,1810,8.53,1/10/2022,1/11/2022,2,1,Dentro do Prazo,VUC,Convencional,67200.0,80640.0
183350,QuickMove,Maputo,Nacala,630,6.1,1/28/2022,1/29/2022,1,1,Dentro do Prazo,VUC,Convencional,95400.0,114480.0
760107,TransLift,Matola,Macomia,993,17.22,1/17/2023,1/24/2023,5,7,Atraso,VUC,Convencional,75840.0,91008.0
372386,TransLift,Matola,Nampula,7580,48.09,5/1/2023,5/11/2023,4,10,Atraso,Truck,Convencional,6.6804,2226.02
354106,TransLift,Matola,Ressano Garcia,1594,25.43,4/17/2023,4/20/2023,4,3,Dentro do Prazo,VUC,Convencional,61920.0,74304.0
234225,QuickMove,Maputo,Manica,19525,11.34,5/8/2023,5/8/2023,1,0,Dentro do Prazo,Carreta,Convencional,7.2672,2530.72
139854,QuickMove,Maputo,Maganja da Costa,8636,7.12,3/19/2022,3/20/2022,1,1,Dentro do Prazo,Truck,Convencional,4.079,2458.89
858761,TransLift,Matola,Pemba,3833,56.59,2/7/2023,2/27/2023,14,20,Atraso,Truck,Convencional,5.5836,2253.7
179646,QuickMove,Maputo,Xai-Xai,7253,20.02,1/21/2023,1/24/2023,2,3,Atraso,Truck,Convencional,5.4756,2171.57
412325,TransLift,Matola,Inhambane,17315,16.6,12/21/2022,1/9/2023,13,19,Atraso,Carreta,Convencional,7.937,2261.52
412583,QuickMove,Maputo,Cuamba,3050,5.3,10/21/2022,10/25/2022,3,4,Atraso,Truck,Convencional,3.963,2012.76
805341,QuickMove,Maputo,Ressano Garcia,7900,19.63,5/29/2023,5/31/2023,1,2,Atraso,Truck,Convencional,3.6348,2131.36
183966,QuickMove,Maputo,Mandimba,6533,46.67,2/28/2023,3/8/2023,3,8,Atraso,Truck,Convencional,3.888,2524.67
867257,TransLift,Matola,Beira,3044,52.71,3/22/2023,4/4/2023,11,13,Atraso,Truck,Convencional,5.7564,2450.91
206800,QuickMove,Maputo,Beira,6397,48.19,11/9/2022,11/10/2022,3,1,Dentro do Prazo,Truck,Convencional,4.164,2383.0
757633,TransLift,Matola,Inhambane,4464,17.61,5/6/2023,5/10/2023,13,4,Dentro do Prazo,Truck,Convencional,5.4624,2155.55
561458,QuickMove,Maputo,Mandimba,3778,49.58,4/21/2023,4/29/2023,3,8,Atraso,Truck,Convencional,6.2892,2098.55
970331,QuickMove,Maputo,Vilankulo,566,20.08,11/14/2022,11/15/2022,2,1,Dentro do Prazo,VUC,Convencional,81900.0,98280.0
393324,Cargas Maputo,Moamba,Cuamba,2315,26.13,5/24/2023,6/7/2023,7,14,Atraso,Truck,Convencional,3.6132,2007.34
964790,QuickMove,Maputo,Inhambane,6746,42.09,8/9/2023,8/17/2023,3,8,Atraso,Truck,Convencional,4.722,2351.67
323523,QuickMove,Maputo,Macomia,723,3.61,3/26/2022,3/26/2022,1,0,Dentro do Prazo,VUC,Convencional,50000.0,60000.0
482355,QuickMove,Maputo,Gur��,674,11.22,3/3/2022,3/4/2022,1,1,Dentro do Prazo,VUC,Convencional,83900.0,100680.0
290057,Cargas Maputo,Moamba,Marracuene,1617,20.7,7/17/2023,7/17/2023,7,0,Dentro do Prazo,VUC,Convencional,88080.0,105696.0
806618,QuickMove,Maputo,Vilankulo,1869,12.11,12/25/2022,12/25/2022,2,0,Dentro do Prazo,VUC,Convencional,95800.0,114960.0
661805,TransLift,Matola,Angoche,1510,25.06,8/19/2023,8/23/2023,12,4,Dentro do Prazo,VUC,Convencional,80760.0,96912.0
655649,QuickMove,Maputo,Maxixe,9609,35.56,5/23/2023,5/25/2023,3,2,Dentro do Prazo,Truck,Convencional,6.384,2412.66
319730,QuickMove,Maputo,Macia,8919,35.81,2/11/2022,2/15/2022,2,4,Atraso,Truck,Convencional,5.277,2436.33
546868,QuickMove,Maputo,Mueda,1174,21.87,8/29/2022,8/29/2022,2,0,Dentro do Prazo,VUC,Convencional,88000.0,105600.0
158542,Cargas Maputo,Moamba,Xai-Xai,9266,50.94,12/5/2022,12/6/2022,3,1,Dentro do Prazo,Truck,Convencional,3.149,2509.78
253757,QuickMove,Maputo,Massinga,4100,11.67,10/5/2022,10/5/2022,1,0,Dentro do Prazo,Truck,Convencional,4.153,2538.98
296879,QuickMove,Maputo,Ressano Garcia,3559,54.14,10/30/2022,11/4/2022,1,5,Atraso,Truck,Convencional,3.289,2525.95
696896,QuickMove,Maputo,Manica,728,15.96,11/28/2022,11/28/2022,1,0,Dentro do Prazo,VUC,Convencional,66700.0,80040.0
263712,QuickMove,Maputo,Nampula,1367,20.14,2/9/2023,2/10/2023,3,1,Dentro do Prazo,VUC,Convencional,66240.0,79488.0
846272,QuickMove,Maputo,Songo,2687,40.97,5/14/2023,5/14/2023,1,0,Dentro do Prazo,Truck,Convencional,6.5016,2082.8
283446,QuickMove,Maputo,Gur��,5596,3.91,7/8/2023,7/11/2023,1,3,Atraso,Truck,Convencional,6.4572,2296.75
134076,QuickMove,Maputo,Nampula,11395,50.53,5/13/2023,5/22/2023,3,9,Atraso,Truck,Convencional,5.316,2419.38
623927,QuickMove,Maputo,Montepuez,7383,17.62,7/23/2023,7/23/2023,1,0,Dentro do Prazo,Truck,Convencional,5.0088,2119.01
446509,QuickMove,Maputo,Maxixe,3101,51.16,8/14/2023,8/16/2023,3,2,Dentro do Prazo,Truck,Convencional,5.7204,2154.86
607697,QuickMove,Maputo,Angoche,1593,14.31,7/11/2022,7/16/2022,1,5,Atraso,VUC,Convencional,83900.0,100680.0
425942,QuickMove,Maputo,Quelimane,1849,34.24,2/2/2023,2/4/2023,2,2,Dentro do Prazo,Truck,Convencional,6.4452,2446.73
270159,QuickMove,Maputo,Dondo,2745,81.83,6/12/2023,6/22/2023,3,10,Atraso,Carreta,Convencional,8.0736,2127.69
572330,QuickMove,Maputo,Macia,14380,23.23,10/1/2022,10/3/2022,2,2,Dentro do Prazo,Carreta,Convencional,6.59,2099.91
734725,QuickMove,Maputo,Mandimba,5696,21.83,5/24/2022,6/1/2022,3,8,Atraso,Truck,Convencional,3.678,2014.41
978064,QuickMove,Maputo,Maganja da Costa,8764,33.5,6/30/2023,6/30/2023,1,0,Dentro do Prazo,Truck,Convencional,4.128,2433.95
436736,QuickMove,Maputo,Marromeu,2474,30.55,6/18/2023,6/20/2023,2,2,Dentro do Prazo,Carreta,Convencional,10.5288,2525.63
266713,Cargas Maputo,Moamba,Mutarara,723,8.2,3/28/2022,4/3/2022,4,6,Atraso,VUC,Convencional,80300.0,96360.0
781999,QuickMove,Maputo,Massinga,9313,10.36,4/22/2023,4/27/2023,1,5,Atraso,Truck,Convencional,4.1616,2588.99
306844,QuickMove,Maputo,Gur��,10604,30.35,8/13/2022,8/15/2022,1,2,Atraso,Truck,Convencional,5.777,2091.93
999167,Cargas Maputo,Moamba,Manica,4971,39.87,5/27/2022,5/30/2022,5,3,Dentro do Prazo,Truck,Convencional,5.443,2111.53
602220,QuickMove,Maputo,Maganja da Costa,9219,45.66,3/29/2022,3/29/2022,1,0,Dentro do Prazo,Truck,Convencional,5.184,2582.22
969376,QuickMove,Maputo,B�zi,10603,5.45,5/20/2023,5/28/2023,2,8,Atraso,Truck,Convencional,4.1364,2245.96
922514,QuickMove,Maputo,Chimoio,1409,15.86,5/5/2022,5/7/2022,2,2,Dentro do Prazo,VUC,Convencional,76000.0,91200.0
948062,QuickMove,Maputo,Massinga,9597,12.21,6/9/2023,6/10/2023,1,1,Dentro do Prazo,Truck,Convencional,6.816,2318.18
320062,QuickMove,Maputo,Nampula,734,20.49,10/28/2022,10/30/2022,3,2,Dentro do Prazo,VUC,Convencional,81900.0,98280.0
166025,QuickMove,Maputo,Songo,664,27.85,9/18/2022,9/19/2022,1,1,Dentro do Prazo,VUC,Convencional,85100.0,102120.0
562189,QuickMove,Maputo,Moc�mboa da Praia,15281,94.49,8/16/2022,8/16/2022,3,0,Dentro do Prazo,Carreta,Convencional,7.881,2183.46
438254,QuickMove,Maputo,Chimoio,3230,33.04,5/15/2022,5/19/2022,2,4,Atraso,Truck,Convencional,4.523,2125.43
652488,QuickMove,Maputo,Chokw�,10322,40.92,7/11/2023,7/13/2023,2,2,Dentro do Prazo,Carreta,Convencional,9.6768,2039.61
372407,QuickMove,Maputo,Quelimane,7583,49.28,8/17/2023,8/22/2023,2,5,Atraso,Truck,Convencional,6.3408,2028.61
266920,QuickMove,Maputo,Songo,5908,3.78,4/12/2023,4/13/2023,1,1,Dentro do Prazo,Truck,Convencional,5.0028,2065.0
708697,QuickMove,Maputo,B�zi,3482,40.97,1/6/2023,1/7/2023,2,1,Dentro do Prazo,Toco,Convencional,2.6388,2599.17
700315,Cargas Maputo,Moamba,Macomia,9178,44.47,2/22/2023,3/2/2023,7,8,Atraso,Truck,Convencional,3.7416,2277.49
904003,Cargas Maputo,Moamba,Pemba,817,30.81,5/14/2023,5/15/2023,5,1,Dentro do Prazo,Toco,Convencional,2.526,2487.03
250328,QuickMove,Maputo,Lichinga,4121,22.67,5/10/2023,5/12/2023,3,2,Dentro do Prazo,Truck,Convencional,5.9316,2269.12
739195,QuickMove,Maputo,Ressano Garcia,9250,35.49,1/9/2022,1/16/2022,1,7,Atraso,Truck,Convencional,4.524,2485.43
100311,TransLift,Matola,Manica,1016,8.34,6/12/2023,6/21/2023,5,9,Atraso,VUC,Convencional,97920.0,117504.0
617031,QuickMove,Maputo,Ressano Garcia,2706,53.59,10/16/2022,10/17/2022,1,1,Dentro do Prazo,Truck,Convencional,3.686,2037.42
266336,TransLift,Matola,Mutarara,12117,80.05,3/16/2022,3/19/2022,14,3,Dentro do Prazo,Carreta,Convencional,7.185,2571.62
548423,QuickMove,Maputo,Maxixe,16884,26.87,5/15/2023,5/17/2023,3,2,Dentro do Prazo,Carreta,Convencional,10.4268,2330.51
719719,QuickMove,Maputo,Montepuez,1429,10.7,4/21/2022,4/22/2022,1,1,Dentro do Prazo,VUC,Convencional,55200.0,66240.0
715429,QuickMove,Maputo,Tete,10458,27.3,8/11/2023,8/14/2023,1,3,Atraso,Truck,Convencional,4.344,2409.21
213071,TransLift,Matola,Pemba,4545,53.61,3/5/2022,3/10/2022,14,5,Dentro do Prazo,Truck,Convencional,4.789,2334.75
673279,QuickMove,Maputo,Vilankulo,768,20.38,6/17/2023,6/17/2023,2,0,Dentro do Prazo,VUC,Convencional,64320.0,77184.0
873115,QuickMove,Maputo,Tete,748,9.06,5/13/2022,5/14/2022,1,1,Dentro do Prazo,VUC,Convencional,69500.0,83400.0
785205,Cargas Maputo,Moamba,Tete,269,16.47,6/18/2023,6/20/2023,3,2,Dentro do Prazo,VUC,Convencional,1.1436,2447.37
446081,QuickMove,Maputo,Mocuba,1809,16.48,12/4/2022,12/5/2022,1,1,Dentro do Prazo,VUC,Convencional,96900.0,116280.0
183701,Cargas Maputo,Moamba,Moc�mboa da Praia,6058,36.3,12/21/2022,1/1/2023,4,11,Atraso,Truck,Convencional,5.152,2062.18
144277,TransLift,Matola,Pemba,23276,45.51,9/2/2022,9/14/2022,14,12,Dentro do Prazo,Carreta,Convencional,8.442,2101.13
529450,QuickMove,Maputo,Montepuez,1924,7.51,2/26/2022,2/26/2022,1,0,Dentro do Prazo,VUC,Convencional,50900.0,61080.0
160618,QuickMove,Maputo,Nametil,7184,71.65,1/25/2023,1/25/2023,2,0,Dentro do Prazo,Carreta,Convencional,11.2356,2417.48
237063,QuickMove,Maputo,Nampula,6333,32.36,8/1/2022,8/6/2022,3,5,Atraso,Truck,Convencional,3.297,2500.96
903161,Cargas Maputo,Moamba,Moc�mboa da Praia,6313,23.83,8/20/2022,8/21/2022,4,1,Dentro do Prazo,Truck,Convencional,3.713,2432.46
534201,TransLift,Matola,Mandimba,4196,42.2,6/27/2022,6/28/2022,8,1,Dentro do Prazo,Carreta,Convencional,9.023,2168.83
335207,QuickMove,Maputo,Marromeu,17936,3.39,1/27/2023,2/3/2023,2,7,Atraso,Carreta,Convencional,10.6032,2163.72
271259,QuickMove,Maputo,Chimoio,6890,27.25,2/25/2022,3/4/2022,2,7,Atraso,Truck,Convencional,3.598,2273.32
694144,QuickMove,Maputo,Chokw�,4432,19.89,9/3/2022,9/3/2022,2,0,Dentro do Prazo,Toco,Convencional,1.833,2495.2
409660,QuickMove,Maputo,Nampula,14279,60.19,3/25/2022,4/1/2022,3,7,Atraso,Carreta,Convencional,9.085,2262.9
516005,QuickMove,Maputo,Nampula,2938,22.78,1/9/2022,1/12/2022,3,3,Dentro do Prazo,Carreta,Convencional,6.723,2057.07
181163,TransLift,Matola,Vilankulo,8060,25.37,4/8/2022,4/14/2022,12,6,Dentro do Prazo,Truck,Convencional,5.111,2298.13
928233,QuickMove,Maputo,Moc�mboa da Praia,4096,5.1,5/15/2023,5/17/2023,3,2,Dentro do Prazo,Truck,Convencional,5.106,2126.13
594185,QuickMove,Maputo,Montepuez,1073,12.0,1/30/2023,1/30/2023,1,0,Dentro do Prazo,VUC,Convencional,1.146,2051.38
731211,QuickMove,Maputo,Angoche,11789,3.93,12/8/2022,12/15/2022,1,7,Atraso,Truck,Convencional,5.972,2023.17
354352,TransLift,Matola,Mandimba,7102,28.47,9/11/2022,9/15/2022,8,4,Dentro do Prazo,Truck,Convencional,3.952,2238.74
112732,QuickMove,Maputo,Ressano Garcia,10673,48.23,5/18/2022,5/19/2022,1,1,Dentro do Prazo,Truck,Convencional,5.917,2504.1
546208,Cargas Maputo,Moamba,Lichinga,978,14.51,6/30/2022,7/2/2022,2,2,Dentro do Prazo,VUC,Convencional,74000.0,88800.0
108220,QuickMove,Maputo,Maxixe,23101,53.65,2/3/2023,2/5/2023,3,2,Dentro do Prazo,Carreta,Convencional,9.0516,2175.86
947245,TransLift,Matola,Nametil,11888,20.84,7/21/2022,7/28/2022,14,7,Dentro do Prazo,Truck,Convencional,4.625,2229.55
